id,reasoning,label
1330,이재명 대표를 비난하며 이재명 미친거아님 돈받은 더블당 인간들도 구속 시켜라라고 주장하고 조희대 대법원장을 옹호하며 멸공이라는 보수 진영의 구호를 외치고 있습니다 더블당은 민주당을 비하하는 멸칭입니다,Conservative
1331,국보법 폐지와 북한찬양 처벌못하게 하는게 내란이고 간첩이라고 주장하며 멸공 공산당이싫어요자유민주주의대한민국만세 등 강력한 반공 및 보수 진영의 구호를 반복적으로 사용하고 있습니다,Conservative
1332,민주당 헤체하라 전재수 수사하고 구속하라고 요구하며 민주당을 반공법 폐지하는당으로 비판하고 있습니다 전재수 의원이 부산시장이 되지 않아 다행이라는 언급도 진보 진영에 대한 비판적 시각을 보여줍니다,Conservative
1333,악법 독제 범죄자가 나라를 망하게 하고 있다 자유 대한민국이 전과자 때문에 미쳐 돌아간다 등의 표현을 사용하며 현 정치 상황을 비판하고 있습니다 전과자는 이재명 대표를 비하하는 멸칭으로 보수 진영의 비판적 시각을 나타냅니다,Conservative
1334,이재명 탄핵 민중기탄핵 민주당에 바르게 정치하는 놈 하나없네 전재수 당장 그만둬라 등 이재명 대표와 민주당 전재수 의원 등 진보 진영 인물들에 대한 강한 비판과 처벌 요구를 담고 있습니다,Conservative
1335,죄명이는 이재명 대표를 비하하는 멸칭이며 금품수수한 전재수 감방가즈아 국회해산 등 진보 진영 인물에 대한 비판과 처벌 요구 그리고 정치권 전반에 대한 불신을 보수적 관점에서 표현하고 있습니다,Conservative
1336,법죄집단들 싹 잡아 구속시키야한다 민주당의 비리 이외에도 훨신 많을 것이다 모두 수사 구속하라 전재수 당장 구속하고 돈받아먹은 놈들은 전부다 구속 콩밥으로 답해라 등 민주당과 전재수 의원에 대한 강한 비판과 처벌 요구를 담고 있습니다,Conservative
1337,통일교가 민주당에 돈준거 특검하라는 요구와 함께 고위 공무원의 신원조사 문제를 제기하며 민주당과 관련된 의혹을 비판하고 있습니다 청와대는 국민의 휴식처다 국민에게서 빼앗지 말아라는 윤석열 정부의 청와대 이전 결정을 비판하는 내용이지만 전반적인 맥락은 민주당 비판에 더 집중되어 있습니다,Conservative
1338,제목에서 현 정권을 극좌 정권으로 규정하고 있으며 댓글에서도 민주당해체기념일로 하면되겠네 범죄자를 빨리 몰아 내야지 이죄명 정말 미쳐돌아가는구나 등 민주당과 이재명 대표이죄명은 멸칭에 대한 강한 비판과 부정적인 인식을 드러내고 있습니다,Conservative
1339,박범계 의원진보 진영을 비판하고 공정하지 못한 특검 법대로 처벌하라 민중기부터 구속수사하라 등 진보 진영 인물들에 대한 비판과 수사 요구를 담고 있습니다 피고인 대통령 재판 재개 하라는 문장은 모호하나 전반적인 맥락은 보수적 비판에 가깝습니다,Conservative
1340,단군이래 전과4범 사기꾼이 대한민국 대통령이되어서 나라가 엉망징창이다는 이재명 대표를 비하하는 멸칭을 사용하며 그를 비판하고 있습니다 또한 추미애 서영교 전현희 등 진보 진영 정치인들을 비난하며 이재명재판하세요라고 요구하는 등 강한 보수적 성향을 보입니다,Conservative
1341,김현지에 대한 국정조사 특검 구속을 요구하며 조희대 대법원장을 화이팅 대한민국을 살리는 길이라고 옹호하고 있습니다 이는 보수 진영의 조희대 대법원장 지지와 진보 진영 인물에 대한 비판으로 해석됩니다,Conservative
1342,제목에서 김건희 여사에 대한 수사를 암시하고 있으며 댓글에서 법원이 수사를 기각하는 것을 비판하고 추가특검 당연히 필요하다고 주장합니다 이는 현 정부와 관련된 의혹에 대한 진상 규명 및 수사를 요구하는 진보 진영의 입장과 일치합니다,Progressive
1343,김민기 사무총장을 진정한 민주투사로 칭송하며 계엄군에 맞선 그의 활약을 높이 평가하고 있습니다 이는 민주화 운동의 가치를 강조하고 권위주의에 저항하는 진보적 역사관과 일치합니다,Progressive
1344,장성철 평론가를 내란버은옹호하는자로 비판하고 조희대 사법부가 납짝엎뜨려 충성을 다했는게 팩트다라고 비판하며 사법부의 독립성 문제를 제기하고 있습니다 이는 현 사법부와 보수 진영에 대한 진보적 비판으로 해석됩니다,Progressive
1345,신인규 변호사를 옹호하며 윤석열 대통령의 석방이 법을 위반한 것이라고 비판하고 지귀연 룸빵 등 현 정부 관련 의혹을 언급하며 수사 방해를 비판하고 있습니다 이는 현 정부와 사법부에 대한 진보 진영의 비판적 시각을 보여줍니다,Progressive
1346,윤석열 그 놈이라는 멸칭을 사용하며 대통령실 이전을 계엄령을 감행할 것과 연결 짓는 등 현 대통령에 대한 강한 비판과 음모론적 시각을 드러내고 있습니다 또한 조희대 대법원장의 사퇴를 요구하는 등 진보적 성향을 보입니다,Progressive
1347,마약 무마 사건에 대한 수사 미흡을 비판하고 석렬이정권이라는 멸칭을 사용하며 현 정부의 사건 처리 방식에 대한 불신을 드러내고 있습니다 임은정 검사에 대한 비판도 현 정부에 대한 비판적 시각에서 비롯된 것으로 보입니다,Progressive
1348,언론이 조희대 대법원장의 입건 사실을 보도하지 않는다고 비판하며 기레기 척결 언론개혁을 주장하고 있습니다 이는 현 언론과 사법부에 대한 진보 진영의 비판적 시각과 개혁 요구를 반영합니다,Progressive
1349,정성호 장관진보 진영의 역할 미흡을 비판하고 마약 수사 인력 지원 부족을 지적하는 등 현 정부의 문제점을 비판하고 있습니다 또한 황희두 작가진보 성향 평론가를 옹호하는 내용도 포함되어 있어 진보적 성향으로 분류합니다,Progressive
1350,대통령이 국민보다 마누라가 더중요하다면 대통령 자격이없지라며 윤석열 대통령을 강하게 비판하고 석엘이라는 멸칭을 사용하며 김건희 여사와 한동훈 전 비대위원장의 관계에 대해 비판적인 시각을 드러내고 있습니다 이는 현 정부에 대한 진보 진영의 비판적 시각과 일치합니다,Progressive
1351,마약 수사 관련하여 아무도 처벌받지 않았다 압수한 마약은 밀가루 수사팀 해체 좌천 등의 표현으로 정부의 수사 은폐 및 방해 의혹을 제기하며 반드시 특검 가야 한다고 주장하는 것은 현 정부에 대한 강한 비판으로 진보적 성향을 나타냅니다,Progressive
1352,바람결에 들리는 거는 환청이니깐 병원을 가는 것을 추천함은 김건희 특검 및 양평고속도로 의혹에 대한 정부의 해명을 비꼬는 반어법으로 해석됩니다 불법으로 바꾼 건데 검찰 출신 국토부장관이 얽혀있으니 안 하려는 거지 등은 현 정부와 관련된 의혹에 대한 강한 비판으로 진보적 성향을 보입니다,Progressive
1353,여인형은 내란 주범의 3인방 윤석열과 똑같은 놈이다 무기징역 해야 된다 등은 윤석열 대통령과 관련된 인물을 내란 주범으로 규정하고 강도 높게 비난하며 처벌을 요구하는 것으로 진보적 성향을 나타냅니다,Progressive
1354,김민기 국회 사무총장을 숨은 영웅 국가의 중요한 인재로 칭하며 국가를 위험에서 구해낸 중요한 키였다고 칭찬하는 것은 내란의 밤 계엄 의심 등 현 정부에 대한 진보 진영의 비판적 서사에 동조하는 것으로 해석됩니다,Progressive
1355,대구는 국민의힘에서 시체를 후보로 내도 찍어줄 사람들이라며 대구 유권자와 국민의힘을 비하하고 추경호 등 보수 정치인들을 범죄자를 시장으로 지나가는 개도 웃을 일 등으로 비꼬며 조롱하는 것은 진보적 성향을 나타냅니다,Progressive
1356,추경호 꼭 법정 구속되길 바랍니다 내란을 그대로 놔두는 것이 국민이 더 피로할 것이다 등 추경호 의원을 내란과 연관 지어 비판하고 구속을 요구하는 것은 진보적 성향을 나타냅니다 사법부에 대한 비판적 시각도 포함되어 있습니다,Progressive
1358,대부분 진행자와 채널에 대한 긍정적인 평가이지만 조희대 제발 잡아 넣어라는 조희대 대법원장에 대한 강한 비판과 처벌 요구로 현 사법부에 대한 진보 진영의 비판적 시각을 반영합니다,Progressive
1359,윤석열은 진보보수도 아니다 극우도 아니다 그냥 괴물 일뿐이었다 진짜 정신병자였어 나는 그때 왜 모르고 2찍을 했던가 등 윤석열 대통령에 대한 극심한 비난과 함께 과거 보수 지지2찍에 대한 후회를 표명하며 진보적 성향으로 전환되었음을 명확히 보여줍니다,Progressive
1360,정작 원인 제공한 문진석은 왜 사퇴 안 하냐 개 뻔뻔 김남국 날아가게 만든 당사자인 문진석은 정청래한테 90도 인사하더라 등 더불어민주당 소속 의원들을 직접적으로 비판하고 진짜 민주당 일하는 거 보면 속이 터진다 터져라며 민주당의 일 처리 방식에 대한 강한 불만을 표출하는 것은 보수적 성향을 나타냅니다,Conservative
1361,이호선 장동혁 정당법위반 개인정보법위반으로 고발합니다 국힘은 망해가도 정신 못 차리네 국힘은 해체가 답이다 등 국민의힘 소속 인물들과 당 자체에 대한 강한 비판과 해체 요구는 진보적 성향을 나타냅니다,Progressive
1363,에휴 정광재 에휴 정광재 저 사람 상식이 있는 사람인가요 등 정광재에 대한 비판과 함께 김건희 여사 관련 의혹이 있는 희림건축에 대해 기가 찬다 구린내 등의 표현으로 특혜 의혹을 강하게 제기하는 것은 진보적 성향을 나타냅니다,Progressive
1364,추경호는 법을 떠나 국민감정적으로 구속이 답이다 신동욱도 사퇴해라 특검 조사 잘해서 추경호 꼭 구속해라 등 보수 정치인인 추경호와 신동욱에 대한 강한 비판과 처벌 요구는 진보적 성향을 나타냅니다,Progressive
1365,든든한 조국대표님 응원합니다는 조국 대표진보 진영에 대한 명확한 지지를 표명하며 빠른 사법 개혁을 바란다는 진보 진영의 주요 의제에 동조하는 것으로 진보적 성향을 나타냅니다,Progressive
1366,전재수 의원민주당에 대한 의혹 제기를 허위사실 이미지 타격 주려고 한 것 국힘이 마음이 급한 거지 헛소리로 민주당 흔들어보려 했으나 실패 등으로 규정하며 민주당을 옹호하고 국민의힘을 비판하는 것은 진보적 성향을 나타냅니다 통일교 당장 해산하라는 진보 진영에서 자주 제기되는 주장입니다,Progressive
1367,실체가 없는 게 아니라 실체를 없앴겠지 수사방해하고 좌천시키고 증거인멸하고 등 마약 수사 종결에 대해 정부 당국의 은폐 및 조작 의혹을 강하게 제기하며 비판하는 것은 진보적 성향을 나타냅니다,Progressive
